DocID,Word,Topic
12,"gate",0
12,"retail",10
12,"outlet",10
12,"cold",10
12,"chains",10
12,"abattoirs",10
12,"food",10
12,"parks",0
12,"technology",0
12,"upgradation",0
12,"assisting",10
12,"micro",23
12,"medium",23
12,"enterprises",23
12,"pgrading",10
12,"processing",10
12,"technology",0
12,"manual",9
12,"drying",0
12,"mechanized",2
12,"olar",17
12,"dehydration",0
12,"foreign",23
12,"direct",0
12,"investment",0
12,"fdi",23
12,"facilitating",2
12,"global",24
12,"investment",0
12,"fdi",23
12,"ermitted",10
12,"automatic",8
12,"route",11
12,"food",10
12,"processing",10
12,"sector",2
12,"fdi",23
12,"permitted",0
12,"approval",10
12,"route",11
12,"retail",10
12,"trading",17
12,"ncluding",0
12,"e-commerce",10
12,"respect",17
12,"food",10
12,"products",10
12,"manufactured",0
12,"produced",0
12,"statutory",11
12,"regulatory",17
12,"autonomous",11
12,"bodies",11
12,"unlike",9
12,"ministries",2
12,"dozens",10
12,"regulatory",17
12,"bodies",17
12,"mofpi",10
12,"operates",2
12,"primarily",2
12,"remier",0
12,"academic",2
12,"research",2
12,"institutions",2
12,"drive",0
12,"innovation",11
12,"food",10
12,"tech",10
12,"institute",11
12,"food",10
12,"technology",0
12,"entrepreneurship",11
12,"management",2
12,"niftem",10
12,"kundli",0
12,"premier",11
12,"educational",2
12,"research",0
12,"institution",11
12,"near",10
12,"delhi",17
12,"institute",11
12,"food",10
12,"processing",10
12,"technology",0
12,"iifpt",0
12,"thanjavur",10
12,"another",2
12,"remier",0
12,"institute",11
12,"located",0
12,"tamil",2
12,"nadu",0
12,"focusing",2
12,"heavily",17
12,"crop-specific",11
12,"rocessing",0
12,"technologies",2
12,"niftem",10
12,"crucial",2
12,"marker",11
12,"parliament",2
12,"passed",21
12,"institutes",2
12,"food",10
12,"technology",0
12,"entrepreneurship",11
12,"management",2
12,"legislation",17
12,"officially",8
12,"merged",11
12,"iifpt",0
12,"niftem",10
12,"ingle",17
12,"umbrella",11
12,"declared",24
12,"institutions",0
12,"inis",2
12,"giving",11
12,"degree-granting",23
12,"autonomy",11
12,"similar",8
12,"iits",2
12,"nits",17
12,"grape",10
12,"processing",10
12,"board",17
12,"igpb",17
12,"foster",0
12,"growth",11
12,"wine",10
12,"industry",0
12,"formulate",0
12,"standards",10
12,"promote",2
12,"wine",10
12,"globally",10
12,"discussed",10
12,"context",11
12,"maharashtra/karnataka",0
12,"agricultural",10
12,"ebates",2
12,"macro",10
12,"flagship",11
12,"pradhan",10
12,"mantri",10
12,"kisan",10
12,"sampada",10
12,"yojana",2
12,"pmksy",10
12,"ministry's",11
12,"umbrella",11
12,"macro-infrastructure",0
12,"sub",0
12,"chemes",0
12,"map",11
12,"exclusively",2
12,"mofpi",10
12,"acronym",0
12,"clash",10
12,"critical",11
12,"says",0
12,"pmksy",10
12,"talks",10
12,"bout",0
12,"micro-irrigation",8
12,"sprinklers",12
12,"drop",2
12,"crop",10
12,"refers",2
12,"pradhan",10
12,"mantri",10
12,"krishi",10
12,"sinchayee",10
12,"yojana",2
12,"belongs",17
12,"agriculture",10
12,"moafw",10
12,"says",9
12,"pmksy",10
12,"talks",10
12,"mega",0
12,"food",10
12,"parks",0
12,"cold",10
12,"chains",10
12,"agro-processing",0
12,"refers",2
12,"pradhan",10
12,"mantri",10
12,"kisan",10
12,"sampada",10
12,"yojana",2
12,"belongs",17
12,"mofpi",10
12,"model",11
12,"contextual",23
12,"word",0
12,"mbeddings",10
12,"differentiate",2
12,"mega",0
12,"food",10
12,"parks",0
12,"mfps",10
12,"hub",2
12,"spoke",0
12,"model",11
12,"comprises",9
12,"collection",19
12,"centres",11
12,"ccs",10
12,"primary",11
12,"processing",10
12,"centres",11
12,"ppcs",19
12,"spokes",10
12,"linked",11
12,"central",2
12,"processing",11
12,"centre",2
12,"cpc",10
12,"hub",2
12,"modern",11
12,"nfrastructure",2
12,"facilities",0
12,"food",10
12,"processing",10
12,"along",11
12,"chain",10
12,"integrated",11
12,"cold",10
12,"chain",10
12,"addition",0
12,"infrastructure",11
12,"funds",2
12,"creation",0
12,"reefer",10
12,"vehicles",0
12,"refrigerated",10
12,"trucks",23
12,"pre-cooling",24
12,"units",0
12,"farm",10
12,"level",11
12,"rradiation",3
12,"facilities",0
12,"perishables",2
12,"rot",0
12,"during",2
12,"transit",12
12,"creation/expansion",3
12,"food",10
12,"processing",10
12,"preservation",8
12,"capacities",10
12,"cefppc",11
12,"focuses",11
12,"creation",0
12,"processing",10
12,"capacities",10
12,"modernization",11
12,"existing",10
12,"ood",10
12,"processing",10
12,"units",0
12,"funding",2
12,"factory",0
12,"turns",10
12,"tomatoes",0
12,"ketchup",11
12,"operation",2
12,"greens",10
12,"originally",23
12,"launched",11
12,"stabilize",10
12,"supply",2
12,"prices",10
12,"top",10
12,"tomato",0
12,"onion",0
12,"potato",17
12,"crops",10
12,"without",2
12,"price",10
12,"volatility",10
12,"later",2
12,"expanded",7
12,"uring",10
12,"covid",17
12,"pandemic",17
12,"encompass",10
12,"total",10
12,"fruits",10
12,"egetables",10
12,"providing",2
12,"subsidies",0
12,"transportation",10
12,"storage",10
12,"urplus",10
12,"crops",10
12,"production",11
12,"areas",2
12,"consumption",2
12,"centers",11
12,"micro",23
12,"flagship",11
12,"formalisation",0
12,"micro",23
12,"food",10
12,"processing",10
12,"enterprises",0
12,"pmfme",10
12,"addresses",23
12,"unorganized",23
12,"sector",0
12,"accounts",2
12,"nearly",0
12,"mployment",19
12,"food",10
12,"processing",10
12,"industry",0
12,"vocal",23
12,"local",11
12,"initiative",2
12,"centrally",17
12,"sponsored",10
12,"launched",11
12,"aatmanirbhar",11
12,"abhiyan",9
12,"provide",2
12,"financial",0
12,"technical",17
12,"business",23
12,"upport",0
12,"upgradation",0
12,"existing",10
12,"micro",23
12,"food",10
12,"processing",10
12,"enterprises",0
12,"district",17
12,"product",10
12,"odop",0
12,"approach",0
12,"marker",11
12,"cheme",10
12,"adopts",10
12,"odop",0
12,"approach",0
12,"reap",10
12,"benefits",10
12,"scale",23
12,"terms",17
12,"rocurement",10
12,"availing",10
12,"common",10
12,"services",2
12,"marketing",2
12,"states",2
12,"identify",17
12,"pecific",2
12,"food",10
12,"product",10
12,"district",17
12,"mango",8
12,"ratnagiri",17
12,"makhana",11
12,"darbhanga",10
12,"pineapple",23
12,"tripura",3
12,"mofpi",10
12,"subsidies",0
12,"icro-entrepreneurs",10
12,"district",10
12,"processing",10
12,"specific",2
12,"product",10
12,"seed",10
12,"capital",0
12,"shgs",10
12,"providing",2
12,"capital",0
12,"grants",17
12,"members",11
12,"self-help",9
12,"groups",0
12,"shgs",10
12,"engaged",0
12,"micro",23
12,"food",10
12,"processing",10
12,"buy",0
12,"tools",0
12,"sealers",10
12,"ixers",24
12,"weighing",10
12,"scales",2
12,"global",2
12,"competitiveness",0
12,"pli",0
12,"food",10
12,"processing",10
12,"industry",0
12,"plisfpi",10
12,"making",11
12,"food",10
12,"brands",0
12,"global",2
12,"giants",11
12,"belong",17
12,"objective",2
12,"creation",0
12,"global",2
12,"food",10
12,"manufacturing",0
12,"champions",23
12,"ommensurate",2
12,"natural",10
12,"resource",11
12,"endowment",10
12,"rands",10
12,"food",10
12,"products",0
12,"international",2
12,"markets",2
12,"segments",10
12,"pli",0
12,"specifically",2
12,"financial",0
12,"ncentives",11
12,"companies",17
12,"manufacturing",0
12,"four",17
12,"categories",10
12,"products",0
12,"ready",10
12,"cook",11
12,"ready",10
12,"eat",0
12,"rtc/rte",0
12,"foods",10
12,"processed",10
12,"fruits",10
12,"vegetables",10
12,"marine",8
12,"products",0
12,"processed",10
12,"mozzarella",10
12,"cheese",10
12,"pli",0
12,"millet-based",10
12,"products",0
12,"plismbp",10
12,"following",11
12,"declaration",2
12,"international",2
12,"millets",10
12,"mofpi",10
12,"carved",2
12,"specific",2
12,"pli",0
12,"incentives",11
12,"companies",17
12,"manufacturing",0
12,"ready-to-eat",17
12,"ready-to-cook",0
12,"products",0
12,"illets",10
12,"shree",10
12,"anna",10
12,"boost",0
12,"commercial",11
12,"viability",21
12,"globally",10
12,"mofpi",10
12,"pmksy",10
12,"sampada",10
12,"pmfme",10
12,"plisfpi",10
12,"niftem",10
12,"iifpt",0
12,"odop",0
12,"mfp",9
12,"apc",17
12,"agro-processing",0
12,"clusters",17
12,"rtc/rte",0
12,"statutory",17
12,"entities",2
12,"acts",17
12,"institutes",2
12,"food",10
12,"technology",0
12,"entrepreneurship",11
12,"management",2
12,"niftem",10
12,"interventions",2
12,"addition",0
12,"post-harvest",10
12,"loss",21
12,"hub",2
12,"spoke",0
12,"model",11
12,"cold",10
12,"chain",10
12,"reefer",10
12,"vehicles",0
12,"irradiation",10
12,"operation",2
12,"greens",10
12,"top",10
12,"total",10
12,"district",11
12,"product",10
12,"odop",0
12,"canning",0
12,"dehydration",0
12,"preservatives",17
12,"abattoir",11
12,"slaughterhouse",11
12,"modernization",10
12,"agro-climatic",10
12,"zone",8
12,"contract",6
12,"farming",10
12,"ontext",9
12,"sourcing",23
12,"factories",0
12,"iqf",10
12,"individual",10
12,"quick",10
12,"freezing",0
13,"skill",18
13,"entrepreneurship",11
13,"msde",18
13,"skill",18
13,"entrepreneurship",11
13,"kaushal",19
13,"vikas",18
13,"udyamshilta",24
13,"mantralaya",11
13,"genesis",11
13,"historical",11
13,"evolution",11
13,"established",11
13,"november",23
13,"coordinate",18
13,"skill",18
13,"fforts",11
13,"country",2
13,"were",2
13,"previously",24
13,"scattered",11
13,"ifferent",13
13,"ministries",2
13,"skill",19
13,"overarching",2
13,"empower",2
13,"outh",18
13,"industry-relevant",13
13,"skills",19
13,"consolidation",18
13,"marker",11
13,"critical",11
13,"data",11
13,"oint",2
13,"february",7
13,"restructured",18
13,"skill",18
13,"programme",11
13,"sip",18
13,"outlay",0
13,"crore",11
13,"till",18
13,"merged",13
13,"major",11
13,"egacy",19
13,"schemes",11
13,"pmkvy",18
13,"short-term",18
13,"training",18
13,"naps",18
13,"apprenticeships",18
13,"jan",18
13,"shikshan",18
13,"sansthan",18
13,"jss",18
13,"non-formal",18
13,"vocational",18
13,"training",18
13,"crucial",2
13,"distinction",11
13,"msde",18
13,"education",18
13,"labour",19
13,"msde",18
13,"handles",11
13,"vocational",18
13,"training",18
13,"itis",18
13,"pmkks",7
13,"apprenticeships",18
13,"education",18
13,"handles",11
13,"formal",18
13,"education",18
13,"schools",18
13,"colleges",18
13,"engineering",0
13,"degrees",18
13,"labour",19
13,"mole",19
13,"handles",11
13,"worker",19
13,"social",11
13,"security",19
13,"esi",19
13,"minimum",2
13,"wage",19
13,"msde",18
13,"trains",7
13,"mole",19
13,"regulates",17
13,"statutory",18
13,"regulatory",17
13,"autonomous",11
13,"bodies",11
13,"entities",2
13,"standards",17
13,"certification",2
13,"funding",2
13,"skilling",18
13,"cosystem",11
13,"ncvet",18
13,"council",18
13,"vocational",18
13,"education",18
13,"training",18
13,"verarching",13
13,"regulator",2
13,"sets",17
13,"minimum",2
13,"standards",17
13,"awarding",19
13,"bodies",11
13,"assessment",11
13,"agencies",17
13,"nsqf",19
13,"skills",19
13,"qualifications",24
13,"framework",11
13,"nsdc",18
13,"skill",18
13,"corporation",11
13,"unique",11
13,"ppp",15
13,"public",17
13,"private",17
13,"partnership",15
13,"body",11
13,"govt",19
13,"private",17
13,"primary",11
13,"mplementing",7
13,"arm",2
13,"funds",2
13,"private",17
13,"training",19
13,"partners",0
13,"manages",2
13,"sector",0
13,"skill",18
13,"councils",18
13,"sscs",18
13,"directorate",17
13,"general",2
13,"training",18
13,"dgt",18
13,"wing",2
13,"responsible",2
13,"industrial",19
13,"training",19
13,"institutes",18
13,"itis",18
13,"craftsmen",19
13,"training",11
13,"cts",11
13,"niesbud",7
13,"iie",13
13,"autonomous",11
13,"institutes",18
13,"dedicated",11
13,"entrepreneurship",11
13,"esearch",23
13,"training",19
13,"located",13
13,"noida",13
13,"guwahati",18
13,"respectively",19
13,"flagship",11
13,"skill",18
13,"programme",11
13,"sip",18
13,"components",17
13,"core",2
13,"ministry's",11
13,"budget",11
13,"arliamentary",2
13,"answers",18
13,"pmkvy",18
13,"pradhan",18
13,"mantri",18
13,"kaushal",19
13,"vikas",18
13,"yojana",2
13,"demand-driven",0
13,"cheme",18
13,"shift",19
13,"focuses",11
13,"on-the-job",18
13,"training",18
13,"ojt",18
13,"futuristic",13
13,"courses",2
13,"drones",11
13,"robotics",13
13,"skill",18
13,"hubs",11
13,"integrated",11
13,"academic",18
13,"institutions",18
13,"jnvs",18
13,"kendriya",18
13,"vidyalayas",18
13,"naps",18
13,"apprenticeship",11
13,"promotion",2
13,"promotes",11
13,"on-the-job",18
13,"raining",2
13,"industries",23
13,"context",11
13,"major",11
13,"reform",18
13,"late",19
13,"introduced",17
13,"stipend",19
13,"ike",13
13,"apprentices",19
13,"linked",11
13,"consumer",19
13,"price",19
13,"index",11
13,"cpi",5
13,"dbt",13
13,"stipend",19
13,"month",24
13,"paid",19
13,"directly",2
13,"goi",18
13,"apprentice",2
13,"jan",18
13,"shikshan",18
13,"sansthan",18
13,"jss",18
13,"vocational",18
13,"skills",19
13,"specifically",2
13,"non",11
13,"iterates",18
13,"neo-literates",11
13,"school",18
13,"dropouts",18
13,"rural",2
13,"areas",2
13,"ngos",2
13,"digital",2
13,"public",19
13,"infrastructure",11
13,"skill",18
13,"digital",11
13,"hub",2
13,"sidh",19
13,"highest-priority",11
13,"marker",11
13,"sidh",19
13,"portal",11
13,"single",2
13,"source",18
13,"truth",19
13,"skilling",18
13,"integrates",11
13,"course",11
13,"iscovery",18
13,"digital",11
13,"enrollment",18
13,"qr-coded",18
13,"digitally",18
13,"verifiable",18
13,"credentials",18
13,"dvc",18
13,"three-layer",13
13,"framework",11
13,"trust",11
13,"layer",18
13,"verifiable",18
13,"credentials",18
13,"finance",11
13,"layer",18
13,"direct",18
13,"benefit",19
13,"transfer",18
13,"dbt",13
13,"scholarships",18
13,"discovery",19
13,"layer",18
13,"job",19
13,"matching",19
13,"center",2
13,"locations",19
13,"integration",11
13,"seamlessly",18
13,"linked",11
13,"e-shram",19
13,"portal",11
13,"mole",19
13,"norganized",19
13,"sector",0
13,"modernization",11
13,"pm-setu",19
13,"pm-setu",19
13,"pradhan",18
13,"mantri",18
13,"skilling",18
13,"employability",19
13,"transformation",18
13,"hrough",11
13,"upgraded",7
13,"itis",18
13,"objective",2
13,"launched",11
13,"late",19
13,"flagship",11
13,"modernize",7
13,"etwork",7
13,"industrial",19
13,"training",19
13,"institutes",18
13,"itis",18
13,"hubs",11
13,"excellence",0
13,"hrough",11
13,"industry-managed",18
13,"model",11
13,"global",2
13,"outreach",2
13,"international",2
13,"skill",18
13,"centres",11
13,"iiscs",18
13,"nsdc",18
13,"international",2
13,"focuses",11
13,"global",2
13,"mobility",0
13,"orkforce",11
13,"skill",18
13,"international",2
13,"centres",11
13,"established",11
13,"train",7
13,"youth",7
13,"oreign",2
13,"jobs",19
13,"healthcare",13
13,"japan",18
13,"hospitality",7
13,"uae",23
13,"language",18
13,"training",18
13,"german/japanese",18
13,"international",2
13,"certifications",0
13,"msde",18
13,"nsdc",18
13,"ncvet",18
13,"dgt",18
13,"pmkvy",18
13,"naps",18
13,"sidh",19
13,"nsqf",19
13,"ssc",19
13,"sector",0
13,"skill",18
13,"council",18
13,"iti",18
13,"nsti",18
13,"skill",18
13,"training",18
13,"institute",11
13,"interventions",2
13,"skill",18
13,"karmayogi",19
13,"nter-ministerial",18
13,"skilling",18
13,"on-the-job",18
13,"training",11
13,"ojt",18
13,"recognition",11
13,"prior",11
13,"learning",18
13,"rpl",18
13,"apprenticeship",11
13,"lakhpati",19
13,"didi",19
13,"skilling",18
13,"component",11
13,"setu",5
13,"vocational",18
13,"education",18
13,"skilling",18
13,"reskilling",18
13,"upskilling",18
13,"competency-based",18
13,"training",18
13,"trainer-of-trainers",11
13,"tot",15
13,"micro-credentials",18
14,"mines",14
14,"mom",14
14,"education",11
14,"genesis",11
14,"historical",11
14,"evolution",11
14,"historically",11
14,"mom",14
14,"part",14
14,"larger",14
14,"energy",21
14,"steel",14
14,"portfolios",11
14,"functions",11
14,"standalone",21
14,"responsible",2
14,"survey",2
14,"exploration",14
14,"administration",2
14,"minerals",14
14,"natural",14
14,"gas",14
14,"petroleum",14
14,"coal",14
14,"auction",14
14,"paradigm",11
14,"shift",11
14,"critical",11
14,"historical",11
14,"marker",11
14,"following",11
14,"andmark",14
14,"mmdr",14
14,"moved",14
14,"discretionary",14
14,"llocation",14
14,"system",2
14,"mandatory",11
14,"e-auction",11
14,"regime",13
14,"granting",13
14,"mining",14
14,"eases",14
14,"shift",11
14,"significantly",2
14,"increased",11
14,"volume",14
14,"revenue",14
14,"sharing",14
14,"bid",14
14,"premiums",6
14,"transparency",11
14,"legislative",17
14,"overhaul",17
14,"introduced",17
14,"mines",14
14,"minerals",14
14,"regulation",17
14,"legislation",17
14,"remove",14
14,"area",11
14,"limits",17
14,"mineral",14
14,"concessions",14
14,"implify",14
14,"exploration",14
14,"licenses",17
14,"attract",13
14,"international",2
14,"junior",14
14,"mining",14
14,"companies",17
14,"crucial",2
14,"distinction",11
14,"mines",14
14,"coal",14
14,"steel",14
14,"common",2
14,"lassification",17
14,"error",13
14,"industrial",2
14,"mines",14
14,"mom",14
14,"handles",11
14,"non-fuel",14
14,"non-atomic",13
14,"inerals",14
14,"gold",21
14,"copper",14
14,"iron",14
14,"ore",14
14,"bauxite",14
14,"limestone",14
14,"lithium",14
14,"coal",14
14,"handles",11
14,"coal",14
14,"lignite",14
14,"commercial",11
14,"coal",14
14,"mining",14
14,"belongs",17
14,"coal",14
14,"mines",14
14,"steel",14
14,"handles",11
14,"processing",11
14,"production",11
14,"finished",14
14,"teel",14
14,"mining",14
14,"iron",14
14,"ore",14
14,"mom",14
14,"steel",14
14,"plant",14
14,"modernization",11
14,"sail",14
14,"steel",14
14,"statutory",17
14,"attached",17
14,"subordinate",17
14,"offices",6
14,"bodies",11
14,"scientific",14
14,"regulatory",17
14,"pillars",17
14,"pecific",2
14,"agencies",17
14,"map",11
14,"exclusively",2
14,"mom",14
14,"geological",14
14,"survey",2
14,"gsi",14
14,"headquartered",2
14,"kolkata",14
14,"ldest",14
14,"scientific",13
14,"organizations",2
14,"world",2
14,"principal",11
14,"agency",11
14,"eological",14
14,"mapping",14
14,"regional",15
14,"mineral",14
14,"resource",11
14,"assessment",11
14,"update",11
14,"gsi",14
14,"recently",11
14,"launched",11
14,"next",11
14,"generation",14
14,"digital",11
14,"portal",11
14,"cloud-enabled",14
14,"latform",11
14,"ai/ml-based",13
14,"mineral",14
14,"visualization",14
14,"bureau",2
14,"mines",14
14,"ibm",14
14,"regulatory",17
14,"body",11
14,"responsible",2
14,"cientific",13
14,"mineral",14
14,"resources",13
14,"approves",14
14,"mining",14
14,"plans",11
14,"nvironmental",14
14,"protection",17
14,"during",2
14,"mining",14
14,"maintains",17
14,"mineral",14
14,"inventory",2
14,"mineral",14
14,"exploration",14
14,"trust",11
14,"nmet",2
14,"statutory",17
14,"non-profit",14
14,"body",11
14,"miners",14
14,"pay",17
14,"sum",14
14,"equivalent",7
14,"royalty",14
14,"nmet",14
14,"fund",17
14,"pecifically",11
14,"regional",11
14,"detailed",14
14,"mineral",14
14,"exploration",14
14,"especially",11
14,"deep",13
14,"eated",14
14,"critical",11
14,"minerals",14
14,"critical",14
14,"mineral",14
14,"ncmm",14
14,"newly",17
14,"high-profile",11
14,"division",21
14,"stablished",17
14,"around",17
14,"focused",11
14,"securing",11
14,"minerals",14
14,"future",11
14,"lithium",14
14,"cobalt",13
14,"nickel",13
14,"rees",14
14,"required",11
14,"green",14
14,"energy",21
14,"high-tech",2
14,"defense",14
14,"major",11
14,"public",17
14,"sector",2
14,"undertakings",15
14,"psus",15
14,"aluminium",14
14,"company",14
14,"limited",14
14,"nalco",14
14,"navratna",21
14,"psu",14
14,"integrated",11
14,"bauxite-alumina-aluminium-power",14
14,"complexes",14
14,"orld",21
14,"hindustan",14
14,"copper",14
14,"limited",14
14,"hcl",14
14,"only",11
14,"vertically",14
14,"integrated",11
14,"copper",14
14,"roducer",2
14,"mineral",14
14,"exploration",14
14,"consultancy",14
14,"limited",14
14,"mecl",14
14,"premier",11
14,"agency",11
14,"etailed",14
14,"exploration",14
14,"consultancy",14
14,"bridging",13
14,"gap",11
14,"gsi's",14
14,"regional",15
14,"apping",11
14,"ibm's",14
14,"mining",14
14,"leases",11
14,"khanij",14
14,"bidesh",14
14,"ltd",11
14,"kabil",14
14,"joint",14
14,"venture",11
14,"nalco",14
14,"hcl",14
14,"mecl",14
14,"global",2
14,"arm",2
14,"tasked",17
14,"acquiring",13
14,"trategic",2
14,"mineral",14
14,"assets",11
14,"abroad",2
14,"lithium",14
14,"blocks",14
14,"argentina",14
14,"australia",11
14,"flagship",11
14,"schemes",11
14,"social",11
14,"interventions",2
14,"specific",2
14,"welfare",11
14,"transparency",11
14,"explicitly",2
14,"map",11
14,"mom",14
14,"dmf",14
14,"pmkkky",14
14,"social",11
14,"license",17
14,"district",11
14,"mineral",14
14,"foundation",13
14,"dmf",14
14,"non-profit",14
14,"trust",11
14,"established",11
14,"very",17
14,"mining-affected",17
14,"district",11
14,"funded",17
14,"percentage",11
14,"royalty",14
14,"aid",13
14,"miners",14
14,"pradhan",21
14,"mantri",21
14,"khanij",14
14,"kshetra",14
14,"kalyan",21
14,"yojana",2
14,"pmkkky",14
14,"verarching",13
14,"implemented",11
14,"dmf",14
14,"funds",2
14,"mandates",17
14,"funds",2
14,"spent",14
14,"priority",2
14,"areas",2
14,"drinking",12
14,"water",11
14,"health",17
14,"education",11
14,"environment",13
14,"mining",14
14,"surveillance",14
14,"system",2
14,"mss",14
14,"satellite-based",14
14,"monitoring",14
14,"system",2
14,"ses",14
14,"remote",6
14,"sensing",11
14,"technology",13
14,"detect",11
14,"illegal",11
14,"mining",14
14,"activity",13
14,"eters",17
14,"existing",13
14,"lease",15
14,"boundaries",2
14,"satyabhama",14
14,"portal",11
14,"digital",11
14,"platform",11
14,"science",13
14,"technology",13
14,"programme",11
14,"facilitating",2
14,"researchers",11
14,"startups",9
14,"submit",2
14,"rack",11
14,"proposals",11
14,"mining",14
14,"metallurgy",14
14,"star",7
14,"rating",11
14,"mines",14
14,"system",2
14,"where",11
14,"ibm",14
14,"rates",17
14,"mines",14
14,"dherence",14
14,"sustainable",11
14,"framework",11
14,"sdf",13
14,"five-star",9
14,"mines",14
14,"benchmarks",17
14,"parliamentary",2
14,"praise",14
14,"critical",14
14,"minerals",14
14,"lexicon",17
14,"modern",11
14,"markers",21
14,"dominated",11
14,"terms",17
14,"recognizing",17
14,"istinguishing",2
14,"modern",11
14,"mom",14
14,"content",14
14,"legacy",11
14,"records",14
14,"critical",14
14,"strategic",14
14,"minerals",14
14,"amendments",14
14,"identified",14
14,"inerals",14
14,"critical",14
14,"lithium",14
14,"beryllium",14
14,"titanium",13
14,"zirconium",14
14,"exploration",14
14,"licence",14
14,"brand",11
14,"category",2
14,"mineral",14
14,"concession",11
14,"allow",11
14,"private",17
14,"juniors",14
14,"explore",13
14,"deep-seated",14
14,"minerals",14
14,"reverse",14
14,"idding",14
14,"mechanism",2
14,"offshore",14
14,"areas",14
14,"mineral",14
14,"regulation",17
14,"recently",11
14,"verhauled",14
14,"allow",11
14,"auction",14
14,"minerals",14
14,"exclusive",13
14,"economic",2
14,"zone",13
14,"eez",13
14,"continental",11
14,"shelf",14
14,"royalty",14
14,"rationalization",2
14,"parliamentary",2
14,"frequently",11
14,"mention",11
14,"cabinet",11
14,"approving",14
14,"royalty",14
14,"rates",21
14,"graphite",21
14,"caesium",14
14,"rubidium",14
14,"attract",14
14,"nvestors",17
14,"green",14
14,"energy",21
14,"supply",2
14,"chain",11
14,"mom",14
14,"gsi",14
14,"ibm",14
14,"nmet",14
14,"ncmm",14
14,"kabil",14
14,"dmf",14
14,"pmkkky",14
14,"mss",14
14,"mecl",14
14,"hcl",14
14,"nalco",14
14,"statutory",11
14,"entities",2
14,"acts",17
14,"mines",14
14,"minerals",14
14,"regulation",17
14,"mmdr",14
14,"offshore",14
14,"areas",14
14,"mineral",14
14,"interventions",2
14,"auction",14
14,"mineral",14
14,"blocks",14
14,"critical",14
14,"minerals",14
14,"deep-seated",14
14,"minerals",14
14,"exploration",14
14,"licence",14
14,"mining",14
14,"lease",15
14,"reconnaissance",12
14,"permit",14
14,"bid",14
14,"premium",11
14,"illegal",14
14,"mining",14
14,"mss",14
14,"rare",13
14,"earth",13
14,"elements",6
14,"ree",11
14,"ore",14
14,"bauxite",14
14,"iron",14
14,"ore",14
14,"copper",14
14,"gold",14
14,"limestone",14
14,"lithium",14
14,"mineral",14
14,"royalty",14
14,"beneficiation",14
14,"metallurgy",14
14,"geological",14
14,"mapping",14
14,"core",2
14,"drilling",11
15,"consumer",10
15,"affairs",2
15,"food",10
15,"public",17
15,"distribution",10
15,"mocafpd",10
15,"consumer",10
15,"affairs",2
15,"food",10
15,"public",0
15,"distribution",10
15,"genesis",11
15,"historical",11
15,"evolution",11
15,"pds",10
15,"concept",10
15,"public",17
15,"distribution",10
15,"system",2
15,"pds",10
15,"dates",10
15,"ack",4
15,"rationing",0
15,"system",2
15,"introduced",17
15,"british",2
15,"during",2
15,"world",2
15,"war",17
15,"post",17
15,"ndependence",10
15,"evolved",2
15,"generalized",10
15,"framework",11
15,"manage",11
15,"food",10
15,"scarcity",10
15,"distribute",10
15,"food",10
15,"grains",10
15,"affordable",10
15,"prices",10
15,"tpds",10
15,"shift",11
15,"major",11
15,"structural",2
15,"shift",11
15,"occurred",10
15,"when",17
15,"universal",11
15,"pds",10
15,"replaced",17
15,"targeted",17
15,"public",17
15,"distribution",10
15,"system",2
15,"tpds",10
15,"ategorized",0
15,"population",17
15,"below",4
15,"poverty",10
15,"line",9
15,"bpl",9
15,"above",17
15,"poverty",10
15,"line",10
15,"apl",4
15,"creating",11
15,"different",10
15,"entitlement",10
15,"pricing",10
15,"structures",16
15,"rights-based",9
15,"paradigm",11
15,"enactment",11
15,"food",10
15,"security",10
15,"nfsa",10
15,"marked",10
15,"historic",17
15,"shift",11
15,"welfare-based",10
15,"pproach",10
15,"rights-based",9
15,"approach",0
15,"made",11
15,"allocation",2
15,"ubsidized",11
15,"food",10
15,"grains",10
15,"legal",17
15,"entitlement",10
15,"rural",2
15,"urban",12
15,"population",17
15,"consumer",10
15,"protection",10
15,"reset",17
15,"completely",17
15,"overhauled",16
15,"onsumer",10
15,"rights",10
15,"replacing",17
15,"outdated",10
15,"consumer",10
15,"protection",10
15,"ith",17
15,"consumer",10
15,"protection",10
15,"introduced",17
15,"strict",11
15,"regulations",10
15,"ommerce",10
15,"product",10
15,"liability",16
15,"misleading",10
15,"advertisements",10
15,"establishing",2
15,"entral",11
15,"regulatory",17
15,"authority",17
15,"crucial",2
15,"distinction",11
15,"moafw",10
15,"mocafpd",10
15,"critical",11
15,"isambiguation",17
15,"model",11
15,"agriculture",10
15,"moafw",10
15,"focuses",11
15,"growing",17
15,"crops",10
15,"ecommending",17
15,"minimum",10
15,"price",10
15,"msp",10
15,"cacp",10
15,"mocafpd",10
15,"focuses",11
15,"procuring",10
15,"those",4
15,"crops",10
15,"msp",10
15,"food",10
15,"corporation",11
15,"storing",11
15,"distributing",10
15,"ublic",10
15,"ration",10
15,"shops",10
15,"fertilizers",20
15,"sowing",10
15,"moafw",10
15,"fci",10
15,"godowns",10
15,"ration",10
15,"cards",9
15,"food",10
15,"inflation",10
15,"uffers",0
15,"mocafpd",10
15,"mocafpd",10
15,"taxonomy",2
15,"departmental",10
15,"breakdown",10
15,"bifurcated",17
15,"departments",2
15,"vastly",10
